CLIENT_ID,CLIENT_TYPE
ID215820,Onetime
ID553582,Healthy
ID841179,Retirement
ID870531,Onetime
ID172670,Healthy
ID958802,Healthy
ID151656,Business
ID614312,Business
ID232196,Retirement
ID559686,Onetime
ID205439,Healthy
ID857677,Business
ID110710,Retirement
ID977618,Onetime
ID133129,Onetime
ID360740,Business
ID355282,Healthy
ID233977,Healthy
ID822766,Onetime
ID222348,Onetime
ID009797,Onetime
ID217205,Healthy
ID548704,Healthy
ID253417,Business
ID751013,Retirement
ID029595,Onetime
ID199327,Onetime
ID474224,Healthy
ID457287,Onetime
ID699165,Healthy
ID532249,Onetime
ID880689,Onetime
ID069804,Retirement
ID879405,Healthy
ID230879,Healthy
ID689309,Retirement
ID044872,Business
ID601783,Onetime
ID874624,Business
ID374310,Onetime
ID916314,Healthy
ID908677,Healthy
ID163437,Onetime
ID515511,Retirement
ID882391,Retirement
ID539519,Healthy
ID252774,Healthy
ID692464,Business
ID188476,Retirement
ID612639,Healthy
ID864983,Retirement
ID855736,Healthy
ID265189,Business
ID080561,Business
ID086119,Onetime
ID035288,Onetime
ID241759,Business
ID477567,Healthy
ID830961,Onetime
ID384609,Healthy
ID506645,Onetime
ID021302,Retirement
ID591541,Business
ID660521,Business
ID113152,Onetime
ID325587,Onetime
ID981948,Healthy
ID278988,Business
ID527646,Healthy
ID238212,Onetime
ID711609,Onetime
ID327821,Onetime
ID408071,Onetime
ID882819,Retirement
ID244233,Healthy
ID304674,Business
ID520518,Healthy
ID159713,Retirement
ID650429,Onetime
ID520505,Onetime
ID556077,Onetime
ID671103,Retirement
ID674132,Healthy
ID335567,Onetime
ID168077,Onetime
ID233659,Onetime
ID558825,Retirement
ID033980,Retirement
ID600091,Onetime
ID304017,Onetime
ID632323,Business
ID741922,Healthy
ID848807,Onetime
ID507300,Business
ID250761,Healthy
ID737462,Onetime
ID510830,Business
ID116509,Healthy
ID335869,Retirement
ID993772,Onetime
ID041294,Onetime
ID125598,Onetime
ID081383,Healthy
ID840744,Healthy
ID489358,Onetime
ID015281,Healthy
ID758031,Onetime
ID622516,Business
ID116941,Retirement
ID301202,Onetime
ID929323,Healthy
ID249142,Retirement
ID294219,Healthy
ID068160,Onetime
ID512988,Onetime
ID176339,Onetime
ID947605,Business
ID715956,Business
ID711967,Onetime
ID418264,Business
ID247458,Business
ID442594,Business
ID540666,Retirement
ID688951,Onetime
ID931259,Onetime
ID752386,Retirement
ID109419,Business
ID266051,Onetime
ID468163,Onetime
ID348501,Retirement
ID107726,Business
ID899767,Business
ID778641,Healthy
ID681924,Retirement
ID005843,Retirement
ID290082,Retirement
ID447502,Onetime
ID579220,Retirement
ID740774,Onetime
ID292908,Onetime
ID717065,Healthy
ID250202,Onetime
ID932429,Onetime
ID994282,Business
ID163874,Business
ID707320,Retirement
ID424340,Onetime
ID418825,Healthy
ID220005,Business
ID540890,Business
ID052073,Onetime
ID767547,Business
ID159804,Healthy
ID978903,Onetime
ID997440,Business
ID870511,Onetime
ID248890,Onetime
ID294588,Retirement
ID519386,Onetime
ID900144,Business
ID313314,Business
ID639917,Retirement
ID177484,Onetime
ID052739,Healthy
ID236234,Business
ID717706,Healthy
ID706890,Onetime
ID152481,Retirement
ID478297,Healthy
ID861818,Onetime
ID151837,Retirement
ID942798,Onetime
ID443657,Onetime
ID117261,Business
ID723185,Business
ID305504,Onetime
ID155801,Onetime
ID632272,Healthy
ID385309,Business
ID409289,Business
ID907915,Healthy
ID521748,Onetime
ID207286,Healthy
ID265274,Retirement
ID224947,Onetime
ID673320,Business
ID469249,Onetime
ID518487,Onetime
ID812210,Healthy
ID884671,Onetime
ID920856,Business
ID040055,Onetime
ID162606,Retirement
ID903073,Onetime
ID444139,Onetime
ID055163,Onetime
ID418660,Onetime
ID888897,Retirement
ID967405,Retirement
ID731103,Onetime
ID048318,Onetime
ID026626,Onetime
ID621229,Onetime
ID940680,Retirement
ID330956,Onetime
ID435505,Business
ID056662,Healthy
ID261113,Retirement
ID462801,Onetime
ID025337,Healthy
ID637392,Retirement
ID819900,Healthy
ID495166,Healthy
ID249656,Business
ID065408,Business
ID813577,Business
ID077593,Onetime
ID118349,Business
ID372186,Onetime
ID470692,Onetime
ID347034,Onetime
ID216376,Retirement
ID184637,Healthy
ID811343,Business
ID869218,Retirement
ID885108,Business
ID742249,Healthy
ID876646,Business
ID131698,Healthy
ID974417,Onetime
ID896460,Onetime
ID821100,Onetime
ID621305,Onetime
ID945585,Healthy
ID389299,Healthy
ID257815,Healthy
ID257335,Onetime
ID953991,Onetime
ID083452,Retirement
ID475869,Onetime
ID799806,Healthy
ID913690,Onetime
ID328650,Healthy
ID055360,Onetime
ID862108,Onetime
ID555204,Business
ID770305,Business
ID209834,Business
ID411521,Business
ID096629,Onetime
ID795255,Retirement
ID028914,Healthy
ID320677,Healthy
ID156291,Onetime
ID385099,Onetime
ID187751,Healthy
ID008582,Retirement
ID504332,Healthy
ID427763,Retirement
ID490874,Onetime
ID154265,Retirement
ID771264,Retirement
ID651212,Onetime
ID877279,Retirement
ID836447,Retirement
ID771127,Healthy
ID391244,Onetime
ID265252,Onetime
ID199941,Business
ID020329,Onetime
ID460370,Retirement
ID323773,Onetime
ID738458,Onetime
ID267355,Healthy
ID030733,Business
ID709506,Retirement
ID325658,Business
ID374394,Healthy
ID028453,Onetime
ID394095,Onetime
ID265862,Onetime
ID268359,Retirement
ID542090,Retirement
ID940524,Retirement
ID508623,Onetime
ID608763,Healthy
ID192580,Onetime
ID147804,Retirement
ID701901,Business
ID795011,Onetime
ID037541,Onetime
ID365634,Retirement
ID611746,Onetime
ID501474,Retirement
ID586899,Retirement
ID591727,Onetime
ID310535,Retirement
ID058860,Onetime
ID138067,Healthy
ID808003,Onetime
ID366263,Retirement
ID840151,Healthy
ID158046,Business
ID005056,Onetime
ID656056,Business
ID248160,Onetime
ID811964,Onetime
ID320352,Business
ID836307,Onetime
ID415139,Onetime
ID767594,Retirement
ID444744,Onetime
ID373481,Onetime
ID189943,Retirement
ID888995,Healthy
ID260859,Healthy
ID347308,Business
ID919587,Retirement
ID195424,Business
ID579373,Onetime
ID591663,Business
ID283621,Onetime
ID072879,Retirement
ID017909,Onetime
ID028392,Onetime
ID752267,Retirement
ID480819,Business
ID568944,Business
ID332374,Onetime
ID128529,Business
ID480095,Business
ID747531,Healthy
ID679624,Onetime
ID720896,Retirement
ID795370,Healthy
ID563453,Onetime
ID429721,Retirement
ID336395,Healthy
ID799965,Retirement
ID219757,Onetime
ID851876,Business
ID312068,Onetime
ID577670,Healthy
ID614633,Onetime
ID564823,Business
ID656398,Retirement
ID591806,Onetime
ID002425,Onetime
ID163543,Healthy
ID290581,Healthy
ID145565,Onetime
ID453865,Onetime
ID140714,Onetime
ID805104,Onetime
ID296060,Retirement
ID825121,Retirement
ID357316,Healthy
ID806162,Onetime
ID986109,Onetime
ID547422,Business
ID563052,Onetime
ID967148,Onetime
ID495479,Business
ID337660,Business
ID412644,Onetime
ID374566,Healthy
ID160811,Onetime
ID554720,Healthy
ID289024,Onetime
ID981077,Onetime
ID529959,Onetime
ID498501,Business
ID749906,Business
ID472458,Retirement
ID589645,Onetime
ID758512,Business
ID371210,Onetime
ID950231,Healthy
ID569382,Onetime
ID088883,Onetime
ID092722,Onetime
ID056134,Business
ID195626,Retirement
ID983191,Onetime
ID235207,Onetime
ID775614,Onetime
ID822398,Healthy
ID858591,Onetime
ID906326,Retirement
ID131246,Healthy
ID876693,Business
ID171120,Onetime
ID397069,Onetime
ID440005,Onetime
ID465440,Healthy
ID068751,Retirement
ID929098,Onetime
ID925572,Onetime
ID829320,Retirement
ID561683,Business
ID484599,Business
ID126002,Healthy
ID256365,Healthy
ID361510,Onetime
ID080309,Onetime
ID751525,Retirement
ID382576,Retirement
ID798530,Onetime
ID171614,Onetime
ID332973,Retirement
ID897637,Healthy
ID219981,Onetime
ID122328,Business
ID966664,Onetime
ID300796,Healthy
ID103805,Retirement
ID013770,Business
ID131350,Business
ID856485,Business
ID696689,Onetime
ID328775,Onetime
ID906641,Onetime
ID806584,Retirement
ID839501,Retirement
ID984846,Retirement
ID896001,Onetime
ID748647,Retirement
ID775660,Onetime
ID269561,Retirement
ID839411,Onetime
ID108453,Business
ID722624,Retirement
ID801483,Onetime
ID507671,Healthy
ID114925,Retirement
ID494410,Onetime
ID411532,Onetime
ID352474,Healthy
ID063036,Onetime
ID952217,Healthy
ID685403,Healthy
ID955157,Onetime
ID070625,Retirement
ID291932,Business
ID394491,Onetime
ID839613,Onetime
ID332184,Onetime
ID862522,Business
ID104815,Onetime
ID566311,Healthy
ID670409,Retirement
ID962601,Onetime
ID978083,Healthy
ID818144,Business
ID198254,Onetime
ID806649,Business
ID884689,Business
ID718213,Healthy
ID782899,Business
ID389300,Healthy
ID824930,Retirement
ID057146,Retirement
ID762252,Healthy
ID369927,Business
ID342613,Onetime
ID552693,Healthy
ID847663,Retirement
ID704354,Onetime
ID873114,Business
ID456972,Onetime
ID421424,Onetime
ID323254,Business
ID812907,Onetime
ID392164,Healthy
ID233002,Retirement
ID221353,Business
ID702479,Healthy
ID185224,Business
ID560814,Business
ID530175,Onetime
ID041902,Healthy
ID225747,Business
ID228277,Onetime
ID160050,Healthy
ID903579,Healthy
ID652476,Onetime
ID680072,Retirement
ID805403,Business
ID045617,Onetime
ID854870,Healthy
ID232021,Onetime
ID266075,Retirement
ID678605,Retirement
ID939294,Onetime
ID996121,Retirement
ID517764,Healthy
ID601784,Business
ID377572,Onetime
ID706106,Business
ID088206,Retirement
ID964034,Onetime
ID104591,Healthy
ID632290,Business
ID027537,Retirement
ID666580,Healthy
ID165779,Retirement
ID493128,Onetime
ID767114,Healthy
ID244800,Onetime
ID064683,Onetime
ID332270,Business
ID785693,Business
ID663504,Healthy
ID619099,Business
ID933905,Business
ID543924,Onetime
ID055248,Onetime
ID208550,Healthy
ID727260,Healthy
ID215121,Onetime
ID049887,Onetime
ID460860,Healthy
ID752907,Onetime
ID348863,Retirement
ID921510,Business
ID130421,Retirement
ID893922,Business
ID908751,Business
ID842031,Healthy
ID316810,Healthy
ID166896,Onetime
ID403460,Onetime
ID429036,Healthy
ID612545,Healthy
ID977026,Healthy
ID311154,Healthy
ID955547,Onetime
ID994677,Retirement
ID038099,Retirement
ID431708,Onetime
ID886637,Onetime
ID317762,Onetime
ID667359,Healthy
ID476448,Onetime
ID895684,Onetime
ID664633,Business
ID867111,Retirement
ID379319,Business
ID242998,Onetime
ID156478,Business
ID508084,Business
ID738111,Retirement
ID740909,Retirement
ID934851,Healthy
ID143505,Retirement
ID158163,Onetime
ID850254,Healthy
ID795387,Onetime
ID506771,Business
ID002184,Retirement
ID021822,Retirement
ID552093,Healthy
ID311527,Onetime
ID071389,Business
ID223544,Healthy
ID253233,Retirement
ID825312,Business
ID946212,Onetime
ID177068,Retirement
ID424682,Retirement
ID331850,Onetime
ID285246,Onetime
ID421775,Healthy
ID609202,Onetime
ID628243,Business
ID223004,Onetime
ID069922,Healthy
ID047282,Onetime
ID181114,Business
ID017888,Retirement
ID595241,Onetime
ID709805,Onetime
ID361443,Retirement
ID108316,Onetime
ID765285,Onetime
ID661861,Retirement
ID813864,Retirement
ID416374,Healthy
ID654192,Onetime
ID978716,Onetime
ID820942,Onetime
ID190058,Business
ID367287,Business
ID710219,Onetime
ID847236,Retirement
ID149719,Onetime
ID936857,Business
ID984709,Onetime
ID768709,Onetime
ID364437,Retirement
ID964826,Retirement
ID708219,Retirement
ID606198,Healthy
ID519658,Business
ID835148,Healthy
ID926807,Onetime
ID892047,Onetime
ID543143,Retirement
ID830136,Retirement
ID540772,Healthy
ID550302,Onetime
ID625713,Onetime
ID758765,Onetime
ID244834,Healthy
ID872443,Onetime
ID634463,Business
ID670500,Healthy
ID832948,Retirement
ID074700,Healthy
ID717492,Retirement
ID539706,Retirement
ID038229,Business
ID391842,Onetime
ID695305,Business
ID913657,Retirement
ID606848,Onetime
ID144705,Onetime
ID510632,Onetime
ID464076,Business
ID678843,Healthy
ID977485,Business
ID550201,Retirement
ID814210,Onetime
ID591643,Business
ID765674,Business
ID171760,Business
ID224502,Business
ID526051,Business
ID462073,Onetime
ID570655,Onetime
ID644741,Business
ID450329,Healthy
ID875243,Business
ID932982,Onetime
ID234351,Onetime
ID410717,Onetime
ID474868,Healthy
ID120638,Business
ID190679,Healthy
ID864820,Onetime
ID295868,Onetime
ID702613,Business
ID713127,Onetime
ID595660,Onetime
ID565042,Business
ID918966,Retirement
ID307909,Onetime
ID725686,Retirement
ID762080,Onetime
ID508842,Onetime
ID666644,Retirement
ID260662,Retirement
ID996667,Healthy
ID458933,Business
ID232024,Retirement
ID241386,Healthy
ID827369,Onetime
ID783056,Onetime
ID850984,Onetime
ID459293,Healthy
ID615873,Onetime
ID957143,Onetime
ID993304,Onetime
ID586218,Onetime
ID791348,Business
ID611268,Onetime
ID141389,Healthy
ID966964,Retirement
ID599312,Onetime
ID252786,Onetime
ID157375,Onetime
ID435504,Retirement
ID677624,Business
ID338788,Onetime
ID584872,Retirement
ID971367,Onetime
ID263707,Onetime
ID944792,Onetime
ID412200,Healthy
ID783775,Business
ID332932,Onetime
ID891028,Retirement
ID177984,Business
ID231961,Business
ID802793,Healthy
ID442848,Business
ID126459,Business
ID637108,Onetime
ID332760,Business
ID711459,Onetime
ID233790,Onetime
ID208830,Onetime
ID957438,Onetime
ID235525,Onetime
ID331103,Retirement
ID978321,Business
ID852895,Healthy
ID983085,Onetime
ID019145,Business
ID393102,Retirement
ID194045,Business
ID493779,Business
ID552258,Business
ID341275,Retirement
ID408203,Onetime
ID794005,Business
ID150615,Onetime
ID604657,Retirement
ID213354,Onetime
ID546502,Healthy
ID502126,Retirement
ID745102,Onetime
ID373318,Onetime
ID103021,Retirement
ID271185,Retirement
ID223908,Onetime
ID043727,Onetime
ID977099,Retirement
ID431870,Retirement
ID317468,Healthy
ID149266,Business
ID655998,Business
ID710567,Onetime
ID005803,Onetime
ID639814,Onetime
ID472046,Onetime
ID643669,Onetime
ID251912,Onetime
ID801486,Business
ID557740,Healthy
ID145670,Onetime
ID302883,Onetime
ID819358,Healthy
ID962891,Business
ID846164,Onetime
ID723795,Business
ID275342,Onetime
ID344987,Onetime
ID850518,Onetime
ID653073,Retirement
ID994966,Healthy
ID547156,Business
ID386287,Onetime
ID121366,Onetime
ID161744,Healthy
ID972895,Business
ID569704,Onetime
ID504010,Business
ID353250,Onetime
ID823146,Business
ID565633,Retirement
ID373878,Healthy
ID348203,Onetime
ID517086,Business
ID716422,Business
ID066093,Onetime
ID673047,Onetime
ID556724,Onetime
ID381179,Onetime
ID246928,Retirement
ID509447,Onetime
ID907221,Healthy
ID725783,Onetime
ID319640,Retirement
ID782052,Retirement
ID301140,Retirement
ID100732,Onetime
ID993346,Onetime
ID295944,Onetime
ID784644,Healthy
ID678285,Retirement
ID030365,Retirement
ID537958,Retirement
ID084139,Business
ID320142,Healthy
ID551971,Business
ID896431,Retirement
ID633248,Retirement
ID614307,Healthy
ID744722,Healthy
ID190401,Retirement
ID647539,Business
ID324213,Healthy
ID484274,Onetime
ID674646,Onetime
ID605534,Retirement
ID409293,Retirement
ID028504,Business
ID069427,Business
ID531435,Onetime
ID450180,Onetime
ID437238,Healthy
ID506717,Retirement
ID768331,Onetime
ID652482,Healthy
ID409692,Healthy
ID437294,Business
ID612064,Onetime
ID073696,Retirement
ID160369,Retirement
ID587010,Business
ID585754,Healthy
ID933161,Healthy
ID885733,Retirement
ID244368,Onetime
ID977966,Healthy
ID739307,Onetime
ID115386,Business
ID944846,Onetime
ID960874,Onetime
ID206027,Onetime
ID490027,Onetime
ID708700,Business
ID460272,Healthy
ID100012,Healthy
ID429151,Retirement
ID082279,Business
ID336243,Retirement
ID098807,Healthy
ID883592,Retirement
ID445757,Healthy
ID980970,Retirement
ID922707,Onetime
ID504264,Onetime
ID898599,Healthy
ID355427,Healthy
ID275911,Healthy
ID589575,Business
ID721017,Onetime
ID203519,Retirement
ID637453,Healthy
ID686735,Onetime
ID483005,Onetime
ID233089,Onetime
ID772104,Onetime
ID137966,Retirement
ID529882,Onetime
ID661009,Healthy
ID513540,Healthy
ID344881,Onetime
ID463207,Onetime
ID835877,Onetime
ID659007,Onetime
ID717354,Retirement
ID718338,Business
ID589200,Onetime
ID551296,Onetime
ID663727,Onetime
ID710086,Business
ID940361,Healthy
ID674673,Retirement
ID775581,Retirement
ID723270,Onetime
ID402732,Business
ID287966,Healthy
ID483289,Retirement
ID025364,Onetime
ID175618,Healthy
ID031182,Business
ID233451,Business
ID525957,Business
ID575618,Retirement
ID599109,Healthy
ID698328,Business
ID579608,Business
ID948848,Onetime
ID514163,Business
ID383179,Healthy
ID793161,Onetime
ID047330,Business
ID290525,Business
ID293758,Healthy
ID352526,Business
ID432896,Onetime
ID797166,Business
ID917253,Onetime
ID681192,Retirement
ID306475,Retirement
ID791441,Retirement
ID713503,Business
ID671541,Onetime
ID309904,Business
ID489028,Business
ID292593,Business
ID416485,Retirement
ID836643,Onetime
ID326093,Business
ID206449,Onetime
ID301407,Healthy
ID179765,Retirement
ID875386,Business
ID559342,Onetime
ID147048,Retirement
ID969240,Onetime
ID281625,Onetime
ID219956,Healthy
ID960778,Business
ID902886,Business
ID043169,Business
ID828861,Healthy
ID053656,Healthy
ID984535,Retirement
ID278268,Healthy
ID088680,Retirement
ID699623,Business
ID235560,Healthy
ID733968,Onetime
ID798742,Healthy
ID458961,Business
ID895002,Business
ID793515,Onetime
ID247785,Healthy
ID019581,Retirement
ID541225,Healthy
ID035583,Business
ID906158,Healthy
ID246740,Healthy
ID189309,Onetime
ID991205,Business
ID898188,Onetime
ID002138,Onetime
ID681616,Healthy
ID737300,Onetime
ID001064,Onetime
ID379960,Onetime
ID795261,Retirement
ID633204,Business
ID903315,Retirement
ID912080,Onetime
ID036840,Healthy
ID727252,Onetime
ID489392,Onetime
ID082887,Healthy
ID722322,Business
ID196751,Retirement
ID155576,Business
ID830490,Onetime
ID554793,Retirement
ID701025,Healthy
ID209187,Onetime
ID842140,Retirement
ID783089,Onetime
ID417420,Onetime
ID056339,Healthy
ID049200,Onetime
ID916846,Onetime
ID131536,Healthy
ID096960,Onetime
ID026411,Healthy
ID115217,Onetime
ID427663,Onetime
ID396964,Retirement
ID731093,Onetime
ID556501,Healthy
ID181476,Business
ID827432,Business
ID106700,Healthy
ID318102,Onetime
ID908431,Onetime
ID391066,Onetime
ID112166,Onetime
ID016347,Onetime
ID593687,Onetime
ID758337,Onetime
ID007260,Onetime
ID266093,Onetime
ID087394,Business
ID219045,Onetime
ID072171,Business
ID920538,Onetime
ID627292,Onetime
ID121188,Onetime
ID227639,Retirement
ID698161,Business
ID849799,Onetime
ID403601,Onetime
ID772599,Onetime
ID299337,Retirement
ID176487,Business
ID888178,Healthy
ID436036,Retirement
ID240236,Business
ID371221,Retirement
ID908295,Business
ID040306,Business
ID084984,Business
ID241164,Onetime
ID301855,Onetime
ID684585,Retirement
ID771804,Business
ID697487,Healthy
ID272788,Retirement
ID326751,Onetime
ID709446,Onetime
ID116833,Onetime
ID536153,Business
ID185642,Healthy
ID928626,Onetime
ID476923,Onetime
ID040049,Onetime
ID186674,Onetime
ID013018,Onetime
ID256096,Healthy
ID499585,Onetime
ID841629,Retirement
ID253181,Business
ID873898,Retirement
ID764897,Business
ID286833,Business
ID723275,Onetime
ID946406,Onetime
ID716948,Onetime
ID201177,Onetime
ID409398,Retirement
ID688242,Business
ID221122,Business
ID092793,Business
ID839533,Healthy
ID186363,Onetime
ID470020,Retirement
ID156713,Onetime
ID980524,Retirement
ID396774,Retirement
ID707524,Healthy
ID895856,Onetime
ID385716,Onetime
ID281848,Onetime
ID832764,Healthy
ID475626,Healthy
ID333387,Onetime
ID923526,Onetime
ID533812,Business
ID202657,Onetime
ID569489,Business
ID234392,Onetime
ID257947,Onetime
ID874584,Onetime
ID178514,Business
ID898350,Healthy
ID752463,Onetime
ID632230,Onetime
ID148949,Business
ID075482,Healthy
ID068145,Business
ID218815,Business
ID619672,Onetime
ID726152,Onetime
ID086922,Onetime
ID626154,Retirement
ID376823,Healthy
ID415394,Onetime
ID767871,Retirement
ID225498,Business
ID181750,Onetime
ID166964,Onetime
ID720327,Retirement
ID768731,Retirement
ID890591,Onetime
ID766508,Retirement
ID954084,Healthy
ID132416,Onetime
ID869424,Business
ID130415,Healthy
ID268401,Onetime
ID582543,Onetime
ID899709,Retirement
ID833548,Onetime
ID757862,Onetime
ID486623,Business
ID642443,Retirement
ID520393,Retirement
ID174204,Business
ID480685,Onetime
ID101223,Onetime
ID779325,Healthy
ID305007,Business
ID606744,Healthy
ID304582,Onetime
ID710011,Healthy
ID430776,Onetime
ID665656,Business
ID682054,Business
ID763914,Onetime
ID377916,Healthy
ID926094,Retirement
ID513154,Retirement
ID925529,Onetime
ID817941,Business
ID080028,Healthy
ID547157,Healthy
ID512729,Onetime
ID382002,Onetime
ID360900,Retirement
ID390932,Retirement
ID128007,Healthy
ID865596,Onetime
ID683814,Retirement
ID729230,Business
ID829546,Onetime
ID019800,Business
ID107293,Onetime
ID630994,Retirement
ID001873,Onetime
ID319284,Healthy
ID269746,Healthy
ID476821,Business
ID389256,Retirement
ID848562,Business
ID498690,Retirement
ID744396,Onetime
ID077151,Healthy
ID292680,Retirement
ID255526,Onetime
ID279681,Retirement
ID610581,Retirement
ID845634,Business
ID398758,Healthy
ID869023,Business
ID193798,Onetime
ID929537,Onetime
ID595154,Onetime
ID690189,Onetime
ID684701,Retirement
ID751515,Onetime
ID822422,Onetime
ID711551,Onetime
ID925534,Onetime
ID691349,Onetime
ID798677,Onetime
ID549839,Retirement
ID580670,Retirement
ID020192,Onetime
ID961047,Business
ID775294,Business
ID302651,Business
ID350820,Business
ID900681,Business
ID756146,Healthy
ID941670,Retirement
ID632670,Onetime
ID289183,Healthy
ID773361,Onetime
ID542042,Business
ID220022,Healthy
ID958869,Business
ID113203,Onetime
ID868725,Onetime
ID556054,Retirement
ID624866,Retirement
ID144915,Onetime
ID257853,Retirement
ID717448,Healthy
ID371704,Onetime
ID442220,Retirement
ID981054,Healthy
ID676089,Onetime
ID095625,Retirement
ID213424,Business
ID189271,Onetime
ID698866,Onetime
ID120274,Business
ID327083,Onetime
ID997946,Healthy
ID128955,Business
ID487670,Onetime
ID326068,Business
ID392379,Onetime
ID052635,Retirement
ID114560,Retirement
ID920218,Onetime
ID207180,Healthy
ID461772,Onetime
ID040403,Onetime
ID427053,Healthy
ID641045,Healthy
ID286735,Retirement
ID894539,Onetime
ID571453,Onetime
ID081830,Retirement
ID262859,Onetime
ID548574,Healthy
ID498952,Onetime
ID024940,Business
ID716148,Healthy
ID966975,Onetime
ID444575,Retirement
ID650072,Healthy
ID068009,Business
ID687548,Healthy
ID268271,Onetime
ID176885,Onetime
ID664817,Business
ID117334,Onetime
ID216522,Healthy
ID034643,Business
ID802670,Business
ID024090,Retirement
ID226674,Onetime
ID256016,Retirement
ID058187,Retirement
ID518013,Onetime
ID213704,Healthy
ID321816,Onetime
ID116960,Healthy
ID950944,Retirement
ID580295,Healthy
ID184522,Retirement
ID646541,Onetime
ID677066,Retirement
ID988395,Onetime
ID779444,Onetime
ID241321,Onetime
ID316583,Healthy
ID585373,Onetime
ID516898,Healthy
ID033820,Retirement
ID959189,Business
ID788533,Onetime
ID650091,Onetime
ID574397,Onetime
ID775553,Onetime
ID335396,Business
ID764526,Onetime
ID197597,Onetime
ID208587,Retirement
ID181776,Business
ID141646,Onetime
ID588798,Onetime
ID132098,Business
ID259638,Business
ID891771,Onetime
ID380512,Onetime
ID765685,Onetime
ID306975,Onetime
ID763568,Retirement
ID533773,Business
ID181257,Healthy
ID545196,Healthy
ID045479,Retirement
ID443709,Healthy
ID790741,Onetime
ID213240,Retirement
ID481577,Healthy
ID344186,Healthy
ID114714,Onetime
ID959565,Onetime
ID826610,Retirement
ID629228,Business
ID541825,Business
ID643169,Onetime
ID407139,Business
ID432713,Healthy
ID417542,Onetime
ID502949,Healthy
ID425682,Business
ID822480,Onetime
ID824818,Onetime
ID521567,Onetime
ID074199,Business
ID792045,Business
ID542037,Retirement
ID292850,Healthy
ID281134,Healthy
ID302176,Business
ID761339,Business
ID654901,Onetime
ID903571,Business
ID454278,Business
ID407349,Retirement
ID311042,Business
ID688562,Healthy
ID523709,Onetime
ID333569,Business
ID021973,Onetime
ID558846,Healthy
ID218476,Onetime
ID273135,Healthy
ID455842,Onetime
ID924903,Onetime
ID529595,Onetime
ID779265,Business
ID251425,Healthy
ID889356,Retirement
ID744467,Healthy
ID526948,Onetime
ID058313,Onetime
ID566607,Business
ID764127,Onetime
ID440454,Onetime
ID126704,Onetime
ID678180,Retirement
ID809750,Business
ID434607,Healthy
ID047346,Retirement
ID152501,Onetime
ID318188,Onetime
ID470409,Healthy
ID564274,Onetime
ID043578,Healthy
ID258132,Business
ID538042,Retirement
ID512062,Healthy
ID877647,Onetime
ID772587,Healthy
ID128925,Business
ID391316,Business
ID362783,Business
ID820041,Business
ID001901,Healthy
ID000460,Healthy
ID031506,Retirement
ID315693,Onetime
ID190654,Onetime
ID147553,Onetime
ID325027,Business
ID990050,Onetime
ID264847,Healthy
ID911809,Healthy
ID667166,Onetime
ID770623,Business
ID065160,Onetime
ID723234,Retirement
ID084051,Business
ID067222,Onetime
ID099217,Onetime
ID622352,Onetime
ID008453,Business
ID676636,Onetime
ID421826,Business
ID792873,Onetime
ID959797,Retirement
ID146068,Onetime
ID789991,Retirement
ID117209,Retirement
ID625457,Retirement
ID262618,Healthy
ID913823,Onetime
ID807494,Onetime
ID475347,Business
ID970910,Onetime
ID215648,Business
ID948949,Onetime
ID813722,Retirement
ID458155,Onetime
ID389575,Business
ID458555,Retirement
ID041028,Business
ID395420,Healthy
ID556080,Business
ID052629,Healthy
ID875685,Business
ID867989,Healthy
ID910632,Onetime
ID404272,Healthy
ID356719,Retirement
ID848155,Healthy
ID995889,Onetime
ID540492,Onetime
ID501790,Onetime
ID385960,Business
ID010808,Onetime
ID246619,Onetime
ID212245,Business
ID651748,Business
ID625576,Business
ID706239,Retirement
ID301740,Retirement
ID575061,Onetime
ID648342,Onetime
ID789280,Healthy
ID141371,Healthy
ID664030,Onetime
ID406417,Business
ID132671,Healthy
ID282770,Healthy
ID244487,Onetime
ID826001,Retirement
ID248171,Retirement
ID882968,Onetime
ID842840,Onetime
ID434957,Retirement
ID090567,Healthy
ID343610,Retirement
ID499708,Onetime
ID754804,Healthy
ID139247,Healthy
ID205770,Business
ID154669,Business
ID144652,Retirement
ID994013,Onetime
ID012381,Business
ID595991,Healthy
ID674470,Healthy
ID816044,Business
ID765501,Onetime
ID844935,Retirement
ID858006,Business
ID985892,Healthy
ID368275,Retirement
ID743707,Onetime
ID936887,Onetime
ID795571,Onetime
ID751931,Onetime
ID999479,Business
ID142089,Healthy
ID687623,Onetime
ID806079,Healthy
ID128392,Onetime
ID688747,Onetime
ID679741,Onetime
ID903598,Business
ID917122,Business
ID179364,Onetime
ID917113,Onetime
ID988631,Retirement
ID499710,Business
ID881341,Business
ID213531,Onetime
ID914254,Business
ID227445,Healthy
ID076829,Healthy
ID712187,Retirement
ID505741,Retirement
ID194666,Onetime
ID613885,Healthy
ID628998,Healthy
ID636006,Onetime
ID934095,Onetime
ID831832,Business
ID259133,Onetime
ID716081,Business
ID097280,Retirement
ID247624,Onetime
ID987060,Retirement
ID225280,Healthy
ID416236,Business
ID296256,Retirement
ID475419,Business
ID254085,Onetime
ID279693,Onetime
ID843640,Onetime
ID065199,Retirement
ID375617,Business
ID829575,Business
ID701094,Healthy
ID042630,Business
ID141951,Healthy
ID794879,Onetime
ID719289,Business
ID658605,Onetime
ID219857,Onetime
